Id,Name,Account_vod__c,Account_Type,Account_Specialty,Territory_vod__c,Country,Call_Date_vod__c,Call_Datetime_vod__c,Call_Type_vod__c,Call_Channel_vod__c,Status_vod__c,Detailed_Products_vod__c,Product_Priority,Sample_Dropped,Sample_Product_vod__c,Sample_Quantity_vod__c,Sample_Lot,Signature_Captured,Media_Shown,CLM_Key_Message_Count,Key_Message_Reaction,Next_Call_Notes_vod__c,Attendee_Count,Call_Duration_Minutes,Ownerid,Is_Parent_Call_vod__c,Unlock_vod__c,Mobile_Created_Datetime_vod__c,Created_By_Platform
a0B000000000000235,CALL-000235,001000000000000053,Clinic,Oncology,EU-IT-01,IT,2026-08-04,2026-08-04T16:12:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,3,LOT-2025-06,No,None,0,,Follow up on sample feedback,1,20,005000000000000040,true,false,2026-08-04T16:12:00.000Z,iPad
a0B000000000000236,CALL-000236,001000000000000133,Clinic,Oncology,CA-QC-01,CA,2026-06-12,2026-06-12T12:19:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,Yes,Pulmora 10mg Sample,1,LOT-2026-10,Yes,None,0,,Follow up on sample feedback,1,12,005000000000000002,true,false,2026-06-12T12:19:00.000Z,iPhone
a0B000000000000237,CALL-000237,001000000000000157,HCP,General Practice,EU-DACH-01,DE,2026-08-28,2026-08-28T12:47:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,Dermiq Launch Deck,6,Not Captured,Revisit key messages,5,24,005000000000000024,true,false,2026-08-28T12:47:00.000Z,iPad
a0B000000000000238,CALL-000238,001000000000000161,Clinic,Pulmonology,EU-UK-01,GB,2026-08-21,2026-08-21T10:39:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,No,,,,No,None,0,,Schedule next detail,1,12,005000000000000023,true,false,2026-08-21T10:39:00.000Z,iPad
a0B000000000000239,CALL-000239,001000000000000139,Clinic,Neurology,EU-FR-01,FR,2026-06-05,2026-06-05T12:47:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,Yes,Pulmora 10mg Sample,1,LOT-2025-02,No,None,0,,Follow up on sample feedback,1,29,005000000000000029,true,false,2026-06-05T12:47:00.000Z,iPad
a0B000000000000240,CALL-000240,001000000000000110,HCP,Internal Medicine,EU-DACH-01,DE,2026-06-08,2026-06-08T13:15:00.000Z,Remote Detail,Video_vod,Saved_vod,Neurovia,Primary,No,,,,No,Neurovia MoA Video,5,Positive,Revisit key messages,1,21,005000000000000009,true,true,2026-06-08T13:15:00.000Z,iPhone
a0B000000000000241,CALL-000241,001000000000000053,Pharmacy,Oncology,CA-QC-01,CA,2026-06-22,2026-06-22T11:50:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,None,0,,Schedule next detail,5,38,005000000000000006,true,false,2026-06-22T11:50:00.000Z,iPad
a0B000000000000242,CALL-000242,001000000000000010,HCP,Oncology,EU-IT-01,IT,2026-07-24,2026-07-24T14:14:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,Yes,Pulmora 10mg Sample,4,LOT-2026-08,No,None,0,,Follow up on sample feedback,1,28,005000000000000034,true,false,2026-07-24T14:14:00.000Z,iPad
a0B000000000000243,CALL-000243,001000000000000138,HCP,Oncology,EU-IT-01,IT,2026-08-13,2026-08-13T09:27:00.000Z,Phone Call,Phone_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,None,0,,Schedule next detail,1,11,005000000000000037,true,false,2026-08-13T09:27:00.000Z,Browser
a0B000000000000244,CALL-000244,001000000000000053,Hospital,General Practice,EU-FR-01,FR,2026-08-18,2026-08-18T15:40:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,None,0,,Schedule next detail,1,18,005000000000000003,true,false,2026-08-18T15:40:00.000Z,iPad
a0B000000000000245,CALL-000245,001000000000000080,HCP,Pulmonology,MW-02,US,2026-06-06,2026-06-06T08:09:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,1,29,005000000000000020,true,false,2026-06-06T08:09:00.000Z,Browser
a0B000000000000246,CALL-000246,001000000000000171,Clinic,Neurology,EU-IT-01,IT,2026-07-19,2026-07-19T09:40:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,Yes,Dermiq 10mg Sample,1,LOT-2026-11,No,None,0,,Follow up on sample feedback,1,34,005000000000000040,true,false,2026-07-19T09:40:00.000Z,iPad
a0B000000000000247,CALL-000247,001000000000000014,HCP,Dermatology,SE-02,US,2026-07-25,2026-07-25T13:23:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,9,26,005000000000000019,true,false,2026-07-25T13:23:00.000Z,Browser
a0B000000000000248,CALL-000248,001000000000000172,HCP,Pulmonology,SE-02,US,2026-06-27,2026-06-27T15:19:00.000Z,Phone Call,Phone_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,10,005000000000000007,true,false,2026-06-27T15:19:00.000Z,Windows
a0B000000000000249,CALL-000249,001000000000000163,HCP,Neurology,CA-QC-01,CA,2026-06-28,2026-06-28T12:20:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,None,0,,Schedule next detail,8,21,005000000000000016,true,false,2026-06-28T12:20:00.000Z,iPad
a0B000000000000250,CALL-000250,001000000000000103,Clinic,Internal Medicine,LATAM-BR-01,BR,2026-08-26,2026-08-26T14:58:00.000Z,Detail with Sample,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,Yes,Cardiozen 10mg Sample,1,LOT-2025-11,Yes,None,0,,Follow up on sample feedback,1,44,005000000000000014,true,true,2026-08-26T14:58:00.000Z,iPad
a0B000000000000251,CALL-000251,001000000000000157,Pharmacy,Dermatology,EU-FR-01,FR,2026-06-19,2026-06-19T16:22:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,No,,,,No,Dermiq Launch Deck,5,Positive,Revisit key messages,1,36,005000000000000034,true,false,2026-06-19T16:22:00.000Z,iPad
a0B000000000000252,CALL-000252,001000000000000060,Hospital,Oncology,NE-02,US,2026-08-27,2026-08-27T14:19:00.000Z,Detail with Sample,Face_to_Face_vod,Planned_vod,Pulmora,Secondary,Yes,Pulmora 10mg Sample,2,LOT-2025-09,Yes,Pulmora Patient Case,4,Not Captured,Follow up on sample feedback,1,42,005000000000000036,true,true,2026-08-27T14:19:00.000Z,iPad
a0B000000000000253,CALL-000253,001000000000000019,HCP,Dermatology,LATAM-BR-01,BR,2026-06-14,2026-06-14T11:41:00.000Z,Group Detail,Face_to_Face_vod,Saved_vod,Pulmora,Secondary,No,,,,No,Pulmora Patient Case,4,Negative,Revisit key messages,2,36,005000000000000017,true,true,2026-06-14T11:41:00.000Z,iPad
a0B000000000000254,CALL-000254,001000000000000004,HCP,Oncology,LATAM-BR-01,BR,2026-07-16,2026-07-16T08:26:00.000Z,Remote Detail,Video_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,Neurovia MoA Video,5,Positive,Revisit key messages,1,19,005000000000000016,true,false,2026-07-16T08:26:00.000Z,iPad
a0B000000000000255,CALL-000255,001000000000000031,Clinic,Cardiology,CA-QC-01,CA,2026-08-12,2026-08-12T08:40:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,Yes,Dermiq 10mg Sample,3,LOT-2025-02,Yes,None,0,,Follow up on sample feedback,1,24,005000000000000040,true,false,2026-08-12T08:40:00.000Z,iPad
a0B000000000000256,CALL-000256,001000000000000108,Pharmacy,Neurology,W-01,US,2026-06-03,2026-06-03T11:04:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,None,0,,Schedule next detail,1,20,005000000000000020,true,false,2026-06-03T11:04:00.000Z,iPhone
a0B000000000000257,CALL-000257,001000000000000007,HCP,General Practice,EU-FR-01,FR,2026-07-18,2026-07-18T15:00:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,Yes,Pulmora 10mg Sample,3,LOT-2026-05,No,None,0,,Follow up on sample feedback,1,32,005000000000000004,true,false,2026-07-18T15:00:00.000Z,iPad
a0B000000000000258,CALL-000258,001000000000000065,HCP,Oncology,EU-DACH-01,DE,2026-06-09,2026-06-09T16:35:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,Yes,Dermiq 10mg Sample,4,LOT-2026-01,Yes,None,0,,Follow up on sample feedback,1,39,005000000000000005,true,false,2026-06-09T16:35:00.000Z,Windows
a0B000000000000259,CALL-000259,001000000000000103,Pharmacy,Cardiology,EU-ES-01,ES,2026-08-29,2026-08-29T14:34:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,Dermiq Launch Deck,3,Positive,Revisit key messages,1,34,005000000000000009,true,false,2026-08-29T14:34:00.000Z,iPad
a0B000000000000260,CALL-000260,001000000000000104,HCP,Dermatology,APAC-AU-01,AU,2026-07-27,2026-07-27T15:35:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,Yes,Dermiq 10mg Sample,1,LOT-2026-07,No,None,0,,Follow up on sample feedback,1,31,005000000000000034,true,false,2026-07-27T15:35:00.000Z,Browser
a0B000000000000261,CALL-000261,001000000000000170,Clinic,Internal Medicine,SE-01,US,2026-06-21,2026-06-21T08:48:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,No,,,,No,None,0,,Schedule next detail,5,14,005000000000000001,true,false,2026-06-21T08:48:00.000Z,iPad
a0B000000000000262,CALL-000262,001000000000000146,HCP,Pulmonology,EU-FR-01,FR,2026-08-26,2026-08-26T14:55:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Neurovia,Primary,No,,,,No,Neurovia MoA Video,2,Not Captured,Revisit key messages,1,13,005000000000000001,true,false,2026-08-26T14:55:00.000Z,Browser
a0B000000000000263,CALL-000263,001000000000000167,HCP,Internal Medicine,NE-02,US,2026-08-17,2026-08-17T15:42:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Efficacy Deck,3,Neutral,Revisit key messages,1,32,005000000000000026,true,false,2026-08-17T15:42:00.000Z,iPhone
a0B000000000000264,CALL-000264,001000000000000009,Pharmacy,Pulmonology,APAC-JP-01,JP,2026-08-03,2026-08-03T08:31:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000035,true,false,2026-08-03T08:31:00.000Z,iPad
a0B000000000000265,CALL-000265,001000000000000158,Clinic,Pulmonology,SE-02,US,2026-07-29,2026-07-29T14:01:00.000Z,Email,Email_vod,Submitted_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000002,true,false,2026-07-29T14:01:00.000Z,iPad
a0B000000000000266,CALL-000266,001000000000000148,Hospital,Oncology,CA-QC-01,CA,2026-06-22,2026-06-22T10:08:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,No,,,,No,None,0,,Schedule next detail,3,38,005000000000000023,true,false,2026-06-22T10:08:00.000Z,iPad
a0B000000000000267,CALL-000267,001000000000000105,Clinic,Neurology,LATAM-BR-01,BR,2026-06-06,2026-06-06T08:09:00.000Z,Remote Detail,Video_vod,Planned_vod,Cardiozen,Primary,Yes,Cardiozen 10mg Sample,2,LOT-2026-10,Yes,Cardiozen Dosing Guide,2,Positive,Follow up on sample feedback,1,30,005000000000000001,true,true,2026-06-06T08:09:00.000Z,iPad
a0B000000000000268,CALL-000268,001000000000000124,Clinic,Pulmonology,EU-FR-01,FR,2026-06-12,2026-06-12T14:27:00.000Z,Detail with Sample,Face_to_Face_vod,Saved_vod,Neurovia,Secondary,Yes,Neurovia 10mg Sample,4,LOT-2026-01,No,Neurovia Safety Profile,6,Positive,Follow up on sample feedback,1,39,005000000000000019,true,true,2026-06-12T14:27:00.000Z,iPad
a0B000000000000269,CALL-000269,001000000000000083,HCP,Neurology,APAC-JP-01,JP,2026-07-25,2026-07-25T11:28:00.000Z,Remote Detail,Video_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,None,0,,Schedule next detail,1,26,005000000000000035,true,false,2026-07-25T11:28:00.000Z,iPad
a0B000000000000270,CALL-000270,001000000000000175,HCP,Pulmonology,MW-02,US,2026-06-07,2026-06-07T16:06:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,Yes,Neurovia 10mg Sample,2,LOT-2026-05,Yes,None,0,,Follow up on sample feedback,1,34,005000000000000011,true,false,2026-06-07T16:06:00.000Z,iPad
a0B000000000000271,CALL-000271,001000000000000096,Pharmacy,Cardiology,EU-DACH-01,DE,2026-06-04,2026-06-04T13:49:00.000Z,Detail with Sample,Face_to_Face_vod,Saved_vod,Dermiq,Primary,Yes,Dermiq 10mg Sample,1,LOT-2025-10,No,Dermiq Launch Deck,5,Not Captured,Follow up on sample feedback,1,39,005000000000000040,true,true,2026-06-04T13:49:00.000Z,iPad
a0B000000000000272,CALL-000272,001000000000000067,HCP,Internal Medicine,EU-FR-01,FR,2026-08-04,2026-08-04T11:47:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,No,,,,No,Pulmora Patient Case,5,Positive,Revisit key messages,2,42,005000000000000011,true,false,2026-08-04T11:47:00.000Z,Browser
a0B000000000000273,CALL-000273,001000000000000174,Pharmacy,Neurology,APAC-AU-01,AU,2026-08-09,2026-08-09T08:47:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,Oncaline Phase III Data,3,Positive,Revisit key messages,10,22,005000000000000039,true,false,2026-08-09T08:47:00.000Z,iPad
a0B000000000000274,CALL-000274,001000000000000067,HCP,Cardiology,MW-01,US,2026-06-02,2026-06-02T12:16:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,No,,,,No,None,0,,Schedule next detail,1,11,005000000000000015,true,false,2026-06-02T12:16:00.000Z,iPad
a0B000000000000275,CALL-000275,001000000000000007,Hospital,Cardiology,SE-01,US,2026-07-31,2026-07-31T12:25:00.000Z,Email,Email_vod,Saved_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000010,true,true,2026-07-31T12:25:00.000Z,iPad
a0B000000000000276,CALL-000276,001000000000000137,Hospital,Pulmonology,APAC-JP-01,JP,2026-07-31,2026-07-31T08:09:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,No,,,,No,None,0,,Schedule next detail,1,15,005000000000000009,true,false,2026-07-31T08:09:00.000Z,Browser
a0B000000000000277,CALL-000277,001000000000000090,Hospital,Cardiology,APAC-JP-01,JP,2026-07-05,2026-07-05T11:36:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,Yes,Cardiozen 10mg Sample,4,LOT-2025-04,No,None,0,,Follow up on sample feedback,1,19,005000000000000019,true,false,2026-07-05T11:36:00.000Z,Windows
a0B000000000000278,CALL-000278,001000000000000075,HCP,Neurology,EU-IT-01,IT,2026-08-12,2026-08-12T12:24:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,1,12,005000000000000034,true,true,2026-08-12T12:24:00.000Z,Windows
a0B000000000000279,CALL-000279,001000000000000085,HCP,Dermatology,APAC-JP-01,JP,2026-06-05,2026-06-05T12:57:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,1,19,005000000000000013,true,false,2026-06-05T12:57:00.000Z,Windows
a0B000000000000280,CALL-000280,001000000000000103,HCP,General Practice,SE-01,US,2026-08-18,2026-08-18T16:22:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,No,,,,No,None,0,,Schedule next detail,1,34,005000000000000029,true,false,2026-08-18T16:22:00.000Z,Windows
a0B000000000000281,CALL-000281,001000000000000036,Hospital,Internal Medicine,CA-ON-01,CA,2026-06-27,2026-06-27T14:38:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,Oncaline Phase III Data,5,Not Captured,Revisit key messages,1,41,005000000000000001,true,false,2026-06-27T14:38:00.000Z,Browser
a0B000000000000282,CALL-000282,001000000000000164,HCP,General Practice,EU-UK-01,GB,2026-06-02,2026-06-02T14:23:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,No,,,,No,None,0,,Schedule next detail,1,24,005000000000000023,true,false,2026-06-02T14:23:00.000Z,iPad
a0B000000000000283,CALL-000283,001000000000000135,HCP,General Practice,APAC-AU-01,AU,2026-08-18,2026-08-18T13:34:00.000Z,Remote Detail,Video_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,26,005000000000000019,true,false,2026-08-18T13:34:00.000Z,Windows
a0B000000000000284,CALL-000284,001000000000000082,HCP,General Practice,W-02,US,2026-08-29,2026-08-29T10:44:00.000Z,Product Discussion,Face_to_Face_vod,Saved_vod,Pulmora,Primary,No,,,,No,None,0,,Schedule next detail,1,21,005000000000000007,true,true,2026-08-29T10:44:00.000Z,Browser
a0B000000000000285,CALL-000285,001000000000000169,HCP,Cardiology,EU-IT-01,IT,2026-07-06,2026-07-06T16:44:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,Oncaline Phase III Data,1,Positive,Revisit key messages,1,33,005000000000000017,true,false,2026-07-06T16:44:00.000Z,iPad
a0B000000000000286,CALL-000286,001000000000000135,Hospital,Dermatology,NE-01,US,2026-08-06,2026-08-06T09:07:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000037,true,false,2026-08-06T09:07:00.000Z,iPad
a0B000000000000287,CALL-000287,001000000000000101,HCP,Dermatology,W-01,US,2026-06-28,2026-06-28T08:06:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,Yes,Pulmora 10mg Sample,4,LOT-2026-10,Yes,None,0,,Follow up on sample feedback,1,13,005000000000000037,true,false,2026-06-28T08:06:00.000Z,Browser
a0B000000000000288,CALL-000288,001000000000000117,Clinic,Pulmonology,EU-ES-01,ES,2026-07-24,2026-07-24T10:35:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,No,,,,No,Dermiq Launch Deck,4,Neutral,Revisit key messages,1,42,005000000000000040,true,false,2026-07-24T10:35:00.000Z,iPad
a0B000000000000289,CALL-000289,001000000000000073,HCP,Dermatology,MW-01,US,2026-06-03,2026-06-03T13:07:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,32,005000000000000022,true,true,2026-06-03T13:07:00.000Z,iPad
a0B000000000000290,CALL-000290,001000000000000062,Hospital,Neurology,APAC-JP-01,JP,2026-07-19,2026-07-19T13:40:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,1,24,005000000000000016,true,false,2026-07-19T13:40:00.000Z,Browser
a0B000000000000291,CALL-000291,001000000000000026,Clinic,Neurology,NE-02,US,2026-07-28,2026-07-28T14:30:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,Yes,Oncaline 10mg Sample,3,LOT-2026-04,Yes,Oncaline Phase III Data,4,Positive,Follow up on sample feedback,1,26,005000000000000010,true,false,2026-07-28T14:30:00.000Z,iPad
a0B000000000000292,CALL-000292,001000000000000155,HCP,Dermatology,W-02,US,2026-08-27,2026-08-27T08:06:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Pulmora,Primary,No,,,,No,Pulmora Patient Case,4,Not Captured,Revisit key messages,1,17,005000000000000039,true,true,2026-08-27T08:06:00.000Z,iPad
a0B000000000000293,CALL-000293,001000000000000116,HCP,Neurology,W-02,US,2026-08-20,2026-08-20T14:49:00.000Z,Phone Call,Phone_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,11,005000000000000040,true,false,2026-08-20T14:49:00.000Z,Browser
a0B000000000000294,CALL-000294,001000000000000048,Pharmacy,General Practice,APAC-AU-01,AU,2026-08-06,2026-08-06T11:24:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,Yes,Neurovia 10mg Sample,2,LOT-2025-06,No,None,0,,Follow up on sample feedback,1,35,005000000000000039,true,false,2026-08-06T11:24:00.000Z,iPad
a0B000000000000295,CALL-000295,001000000000000169,Clinic,Cardiology,EU-ES-01,ES,2026-06-06,2026-06-06T16:59:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,44,005000000000000004,true,false,2026-06-06T16:59:00.000Z,Browser
a0B000000000000296,CALL-000296,001000000000000137,Hospital,Neurology,CA-ON-01,CA,2026-08-16,2026-08-16T09:37:00.000Z,Remote Detail,Video_vod,Submitted_vod,Cardiozen,Tertiary,No,,,,No,None,0,,Schedule next detail,1,23,005000000000000010,true,false,2026-08-16T09:37:00.000Z,iPhone
a0B000000000000297,CALL-000297,001000000000000155,Clinic,Oncology,MW-02,US,2026-06-30,2026-06-30T10:35:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Primary,No,,,,No,Cardiozen Efficacy Deck,6,Negative,Revisit key messages,1,21,005000000000000004,true,true,2026-06-30T10:35:00.000Z,Windows
a0B000000000000298,CALL-000298,001000000000000021,HCP,Cardiology,APAC-JP-01,JP,2026-08-22,2026-08-22T15:38:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,Oncaline Phase III Data,6,Neutral,Revisit key messages,1,15,005000000000000023,true,false,2026-08-22T15:38:00.000Z,iPad
a0B000000000000299,CALL-000299,001000000000000010,Pharmacy,Cardiology,EU-ES-01,ES,2026-07-02,2026-07-02T12:00:00.000Z,Phone Call,Phone_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,15,005000000000000012,true,false,2026-07-02T12:00:00.000Z,iPad
a0B000000000000300,CALL-000300,001000000000000094,HCP,General Practice,W-01,US,2026-06-22,2026-06-22T13:43:00.000Z,Email,Email_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000025,true,false,2026-06-22T13:43:00.000Z,Browser
a0B000000000000301,CALL-000301,001000000000000168,HCP,Dermatology,NE-01,US,2026-07-14,2026-07-14T15:03:00.000Z,Email,Email_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000004,true,false,2026-07-14T15:03:00.000Z,iPad
a0B000000000000302,CALL-000302,001000000000000047,HCP,Dermatology,EU-FR-01,FR,2026-06-02,2026-06-02T16:32:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Dermiq,Secondary,No,,,,No,None,0,,Schedule next detail,1,10,005000000000000036,true,true,2026-06-02T16:32:00.000Z,Windows
a0B000000000000303,CALL-000303,001000000000000122,Clinic,Pulmonology,W-02,US,2026-06-21,2026-06-21T16:23:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,Dermiq Launch Deck,6,Positive,Revisit key messages,1,31,005000000000000018,true,false,2026-06-21T16:23:00.000Z,Windows
a0B000000000000304,CALL-000304,001000000000000089,HCP,Cardiology,EU-FR-01,FR,2026-06-16,2026-06-16T15:15:00.000Z,Phone Call,Phone_vod,Submitted_vod,Cardiozen,Primary,No,,,,No,None,0,,Schedule next detail,1,15,005000000000000004,true,false,2026-06-16T15:15:00.000Z,iPad
a0B000000000000305,CALL-000305,001000000000000158,Hospital,Internal Medicine,W-02,US,2026-07-03,2026-07-03T09:22:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,Yes,Cardiozen 10mg Sample,1,LOT-2026-10,Yes,None,0,,Follow up on sample feedback,1,37,005000000000000035,true,false,2026-07-03T09:22:00.000Z,iPad
a0B000000000000306,CALL-000306,001000000000000140,HCP,Pulmonology,EU-UK-01,GB,2026-06-23,2026-06-23T11:13:00.000Z,Phone Call,Phone_vod,Saved_vod,Pulmora,Secondary,No,,,,No,None,0,,Schedule next detail,1,8,005000000000000035,true,true,2026-06-23T11:13:00.000Z,iPad
a0B000000000000307,CALL-000307,001000000000000081,HCP,Internal Medicine,EU-DACH-01,DE,2026-08-07,2026-08-07T12:37:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,Yes,Dermiq 10mg Sample,3,LOT-2026-11,No,None,0,,Follow up on sample feedback,1,19,005000000000000007,true,false,2026-08-07T12:37:00.000Z,iPad
a0B000000000000308,CALL-000308,001000000000000136,Hospital,Cardiology,W-02,US,2026-06-23,2026-06-23T09:52:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,None,0,,Schedule next detail,1,29,005000000000000003,true,false,2026-06-23T09:52:00.000Z,Browser
a0B000000000000309,CALL-000309,001000000000000142,HCP,Oncology,EU-IT-01,IT,2026-08-22,2026-08-22T08:08:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,Yes,Cardiozen 10mg Sample,2,LOT-2025-01,Yes,None,0,,Follow up on sample feedback,1,15,005000000000000012,true,false,2026-08-22T08:08:00.000Z,iPad
a0B000000000000310,CALL-000310,001000000000000081,HCP,General Practice,EU-FR-01,FR,2026-06-20,2026-06-20T11:24:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,35,005000000000000007,true,false,2026-06-20T11:24:00.000Z,Browser
a0B000000000000311,CALL-000311,001000000000000027,Pharmacy,Dermatology,EU-DACH-01,DE,2026-07-06,2026-07-06T10:38:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,No,,,,No,None,0,,Schedule next detail,1,33,005000000000000040,true,false,2026-07-06T10:38:00.000Z,Windows
a0B000000000000312,CALL-000312,001000000000000023,HCP,Internal Medicine,EU-IT-01,IT,2026-08-05,2026-08-05T14:39:00.000Z,Email,Email_vod,Submitted_vod,Neurovia,Secondary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000038,true,false,2026-08-05T14:39:00.000Z,iPad
a0B000000000000313,CALL-000313,001000000000000083,Hospital,Oncology,EU-UK-01,GB,2026-06-29,2026-06-29T12:35:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,None,0,,Schedule next detail,1,18,005000000000000027,true,false,2026-06-29T12:35:00.000Z,iPad
a0B000000000000314,CALL-000314,001000000000000095,HCP,Oncology,LATAM-BR-01,BR,2026-08-17,2026-08-17T10:01:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,Yes,Cardiozen 10mg Sample,2,LOT-2026-12,Yes,None,0,,Follow up on sample feedback,1,23,005000000000000004,true,false,2026-08-17T10:01:00.000Z,iPad
